Company Name,Domain,Website URL,Category,Domain Rating,Organic Traffic,Organic Keywords,Discovery Method,Has YouTube Channel,YouTube Channel URL,YouTube Subscribers,Has Website Videos,Total Videos Found,Video 1 URL,Video 1 Type,Video 1 Title,Video 2 URL,Video 2 Type,Video 2 Title,Video 3 URL,Video 3 Type,Video 3 Title,Video 4 URL,Video 4 Type,Video 4 Title,Video 5 URL,Video 5 Type,Video 5 Title,Video 6 URL,Video 6 Type,Video 6 Title,Video 7 URL,Video 7 Type,Video 7 Title,Video 8 URL,Video 8 Type,Video 8 Title,Video 9 URL,Video 9 Type,Video 9 Title,Video 10 URL,Video 10 Type,Video 10 Title
GorillaDesk,gorilladesk.com,https://www.gorilladesk.com,,77.0,13985,1982,Website Video Scrape,No,,,Yes,4,https://gorilladesk.com/academy/getting-started/demo/watch/,unknown,Watch the Demo | Get Started with GorillaDesk,https://www.youtube.com/watch?v=5Pk2YqhL8PA,youtube_embed,GorillaDesk Tutorial for Newbies | Pest Control Software Demo,https://www.youtube.com/watch?v=AWl3o_RvkKE,youtube_embed,"GORILLADESK TUTORIAL, BEST FIELD SERVICE MANAGEMENT ...",https://www.youtube.com/channel/UCGV3z2MuPSvRtV9xzbNaqvg,youtube_embed,GorillaDesk - YouTube,,,,,,,,,,,,,,,,,,
Helium 10,helium10.com,https://www.helium10.com,,77.0,245972,11224,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=0BnPdsCcQV0,youtube_embed,Helium 10 Product Research For Beginners (Complete Tutorial),https://www.youtube.com/watch?v=We5UPly2fqE,youtube_embed,Helium 10 Review & Tutorial for Beginners 2026 + Coupon Code,https://www.youtube.com/watch?v=fv21lY8dfCE,youtube_embed,Helium 10 Overview - All-In-One Software for Amazon Sellers,https://www.youtube.com/watch?v=TYspV78F4uA,youtube_embed,Helium 10 Tutorial - Demo Mondays - YouTube,,,,,,,,,,,,,,,,,,
Hightouch,hightouch.com,https://www.hightouch.com,,77.0,75260,7521,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=kNd8EA4CxpM,youtube_embed,Hightouch CDP Tutorial for Newbies | Marketing Data Platform Demo,https://www.youtube.com/playlist?list=PL6DvqPoZvKsuPUbbzAdXAu3Q2NgXbOrd4,youtube_embed,Hightouch Features and Demos - YouTube,https://www.youtube.com/watch?v=vMm87-MC7og,youtube_embed,What is Hightouch? - The Data Activation Platform - YouTube,https://www.youtube.com/channel/UCmjKHswj5UPdKqkrHB8RhVw,youtube_embed,Hightouch - YouTube,,,,,,,,,,,,,,,,,,
Hive,hive.com,https://www.hive.com,,77.0,47869,6606,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=991o2lOKekI,youtube_embed,Hive 101: Guide To The Basics - YouTube,https://www.youtube.com/watch?v=yLl8RMLmwMs,youtube_embed,Getting Started with Hive | Best Project Management Software,https://www.youtube.com/watch?v=lXsFIhzkq1o,youtube_embed,The Easiest Project Management Software in 2024?! - YouTube,https://www.youtube.com/watch?v=9CQpAi7Ctmw,youtube_embed,Best Project Management Software - Hive Intro - YouTube,,,,,,,,,,,,,,,,,,
Honeycomb,honeycomb.io,https://www.honeycomb.io/resources/product-videos/honeycomb-demo-2022,,77.0,12783,1084,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=GuIWQ-EF7YE,youtube_embed,Honeycomb Observability Platform Demo - YouTube,https://vimeo.com/938675362,vimeo,"Honeycomb for Web Observability, 3m demo on Vimeo",https://www.youtube.com/watch?v=LCR94yOVKK8,youtube_embed,Honeycomb Telemetry Pipeline Demo - YouTube,,,,,,,,,,,,,,,,,,,,,
HypeAuditor,hypeauditor.com,https://www.hypeauditor.com,,77.0,283905,30236,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=hDJyRn7FIRs,youtube_embed,HypeAuditor Tutorial for Newbies | Influencer Marketing Software ...,https://www.youtube.com/watch?v=w2sgU6z-NBU,youtube_embed,"HypeAuditor Review 2025: Features, Pricing & Top Alternative",https://www.youtube.com/watch?v=bGcPiHdSeaI,youtube_embed,Influencer Campaign Management Tool | HypeAuditor - YouTube,,,,,,,,,,,,,,,,,,,,,
InMoment,inmoment.com,https://www.inmoment.com,,77.0,49250,5095,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=2PywSQmKzf8,youtube_embed,InMoment Demo | Customer Experience Platform Tutorial - YouTube,https://inmoment.com/blog/resource-type/video/,unknown,Video Archives - InMoment,https://inmoment.com/en-gb/demo-customer-experience-software/,unknown,Demo our Customer Improvement Solutions | InMoment | UK,https://www.youtube.com/c/Wootric/videos,youtube_embed,InMoment Surveys (formerly Wootric) - YouTube,https://www.insightplatforms.com/demos/platform-demo-inmoment/,unknown,Demo - InMoment - Insight Platforms,,,,,,,,,,,,,,,
Innago,innago.com,https://www.innago.com,,77.0,84333,10727,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=jPXmdrrPxJs,youtube_embed,Innago Product Demo Showcase: Free Online Rental Property ...,https://www.youtube.com/watch?v=HVFweEtoIiY,youtube_embed,Innago HOA Management Software Demo Overview - YouTube,https://www.facebook.com/sourceforgenet/videos/innago-product-demo-showcase-free-rental-property-management-software/967047848712287/,unknown,Innago Product Demo Showcase: Free Rental Property ... - Facebook,https://www.youtube.com/watch?v=WOQp2UMRIAM,youtube_embed,Innago Property Management Software Tutorial & Full Demo ...,https://www.youtube.com/channel/UC9IEC_iMmdlwJ56WMLNng6g,youtube_embed,Innago - YouTube,,,,,,,,,,,,,,,
Insightly,insightly.com,https://www.insightly.com,CRM Software,77.0,23024,3455,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=hKWeanNRiVU,youtube_embed,Insightly CRM – Product Demo and Overview - YouTube,https://www.insightly.com/demo-on-demand/,unknown,Demo on Demand - Insightly CRM,https://www.youtube.com/watch?v=IOn38zeSxfg,youtube_embed,Insightly CRM Demo - YouTube,https://www.youtube.com/watch?v=CeySbHdbjV4,youtube_embed,Insightly CRM demo on-demand and product overview - YouTube,,,,,,,,,,,,,,,,,,
JobBOSS2,ecisolutions.com,https://www.ecisolutions.com/products/jobboss2/video-demo-overview-request/,,77.0,43639,4344,Website Video Scrape,No,,,Yes,3,https://www.ecisolutions.com/products/jobboss2/video-demo-overview-request/,unknown,Watch the JobBOSS² Overview Video – Manufacturing ERP Software,https://www.youtube.com/watch?v=N4VY_6fM15E,youtube_embed,JobBOSS² Software Demo Shorts - ShopView Overview - YouTube,https://www.youtube.com/watch?v=mgS8CSFikBI,youtube_embed,"JobBOSS² Review 2024: Pros, Cons, Ratings - YouTube",,,,,,,,,,,,,,,,,,,,,
Jumpshare,jumpshare.com,https://www.jumpshare.com,,77.0,229686,11729,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=6AZ4t7Cq_Ds,youtube_embed,Jumpshare Review: A great alternative to loom - YouTube,https://www.youtube.com/watch?v=Jw9tRDeB9bI,youtube_embed,Introducing Jumpshare for Windows | How to Use ... - YouTube,https://jumpshare.com/video-presentation-maker,unknown,Video Presentation Maker | Jumpshare,,,,,,,,,,,,,,,,,,,,,
7shifts,7shifts.com,https://www.7shifts.com,,76.0,143958,9384,YouTube API,Yes,https://www.youtube.com/@7shiftsinc,3950,No,25,https://www.youtube.com/watch?v=xq5QU8WBcmI,youtube_channel,80% rule in scheduling,https://www.youtube.com/watch?v=KtXn3bweBs0,youtube_channel,Tip Laugh,https://www.youtube.com/watch?v=OcaJ0FWB42Q,youtube_channel,POV: The customer was right.,https://www.youtube.com/watch?v=5AdaKrhZ2Q8,youtube_channel,Serving high school students be like,https://www.youtube.com/watch?v=qIuoBh4_gaA,youtube_channel,Too cute to be stressed,https://www.youtube.com/watch?v=DzhyabOjefk,youtube_channel,What makes a great manager,https://www.youtube.com/watch?v=z1Sq09jUqE4,youtube_channel,A sunny winter day,https://www.youtube.com/watch?v=P00joVDglC0,youtube_channel,Organize your team&#39;s communication,https://www.youtube.com/watch?v=oMcgbXze0E4,youtube_channel,You wish that was you?,https://www.youtube.com/watch?v=A9IYrVKTKHI,youtube_channel,What Servers Really Need To Memorize (And What They Don’t) | 5-Day Server Training Plan
Affinity Designer,affinity.studio,https://www.affinity.studio/graphic-design-software,,76.0,410427,17600,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=lTeperbIZBc,youtube_embed,Complete Beginners Guide To Affinity 2025 - YouTube,https://www.youtube.com/watch?v=90gXByC8-Rs,youtube_embed,Affinity Designer Tutorial | Complete Beginner's Course - YouTube,https://www.youtube.com/channel/UC6wX4Z3FIGUhyVbtCCwd4FA,youtube_embed,Affinity Designer,https://www.youtube.com/watch?v=Yr41mVrFELc,youtube_embed,Affinity Designer Explained In 5 Minutes - YouTube,https://www.youtube.com/watch?v=IN5jnYXMPGg,youtube_embed,Affinity Designer - Tutorial for Beginners in 13 MINUTES! [ FULL ...,,,,,,,,,,,,,,,
Ahrefs,supademo.com,https://supademo.com/product-demo/ahrefs,,76.0,37980,4548,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=WJA-Ie2uj0E,youtube_embed,Ahrefs' Brand Radar Tool: Track AI Overview Brand Mentions,https://www.youtube.com/watch?v=LCdXL4c3e_8,youtube_embed,Ahrefs Brand Radar 2.0 - YouTube,https://www.youtube.com/watch?v=wk2KWusk-g8,youtube_embed,"New in March '25: Brand Radar, Ahrefs certification and more",https://www.facebook.com/Ahrefs/videos/new-plug-ahrefs-straight-into-your-ai-connect-chatgpt-claude-or-copilot-and-they/2009818543107124/,unknown,"NEW: Plug Ahrefs straight into your AI Connect ChatGPT, Claude, or ...",,,,,,,,,,,,,,,,,,
AirDNA,airdna.co,https://www.airdna.co/ppd-video-demo,,76.0,275139,33457,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=J1s4d3CQUD4,youtube_embed,AIRDNA Tutorial 2025: The ONLY Step by Step Guide You Need!,https://www.youtube.com/watch?v=n4jD51TaKlg,youtube_embed,The All-New AirDNA Walkthrough (2023) - YouTube,https://www.youtube.com/watch?v=HoZC_j5paoo,youtube_embed,How to Use AirDNA as a Host - YouTube,https://www.youtube.com/watch?v=O2tzOCIMR2o,youtube_embed,How to Use AirDNA's Rental Calculator to Project Airbnb Income in ...,,,,,,,,,,,,,,,,,,
Akeneo,akeneo.com,https://www.akeneo.com,,76.0,29154,1557,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=WQgLZ2U56UQ,youtube_embed,Elevate Your Product Experiences with Akeneo PIM - YouTube,https://www.youtube.com/watch?v=ekMTmTPptlc,youtube_embed,Akeneo PIM - Viewing and Searching Products - YouTube,https://www.akeneo.com/video/,unknown,Video | Akeneo,https://www.youtube.com/watch?v=o0Ov0PhCB94,youtube_embed,How to create products in Akeneo PIM - YouTube,,,,,,,,,,,,,,,,,,
Amadeus (hospitality),amadeus-hospitality.com,https://www.amadeus-hospitality.com/resources/product-demonstration-sales-catering-delphi/,,76.0,16687,2263,Website Video Scrape,No,,,Yes,2,https://www.facebook.com/amadeushosp/videos/hotsos-select-joins-the-amadeus-service-optimization-suite-of-solutions-to-help-/683667342322769/,unknown,HotSOS Select joins the Amadeus Service Optimization suite of ...,https://www.duettocloud.com/videos/winning-with-duetto-and-amadeus-hospitality,unknown,Rev up your revenue: winning with Duetto and Amadeus Hospitality,,,,,,,,,,,,,,,,,,,,,,,,
Apigee,apigee.com,https://www.apigee.com,,76.0,31974,2213,Website Video Scrape,No,,,Yes,5,https://cloud.google.com/apigee/demo-ty,unknown,Apigee product demo videos,https://www.youtube.com/watch?v=TK1CVmP4Rvs,youtube_embed,Apigee API Management Platform Demo - YouTube,https://www.youtube.com/watch?v=WMspRaTYgsk,youtube_embed,Introduction To Apigee API Management - YouTube,https://www.youtube.com/watch?v=n1DSVR6oytc,youtube_embed,Google Cloud Apigee | Getting Started - YouTube,https://www.youtube.com/watch?v=ePMB3b-uv4k,youtube_embed,How to Demo - Apigee's Advanced API Security - YouTube,,,,,,,,,,,,,,,
Basis,basis.com,https://www.basis.com,,76.0,5671,1002,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=LTW2lpVkAVw,youtube_embed,SAP S/4HANA BASIS Demo | End-to-End Overview of ... - YouTube,https://www.youtube.com/watch?v=nZSLu4DlmrA,youtube_embed,SAP BASIS - DEMO - YouTube,https://www.youtube.com/watch?v=ogvNOrxOvvs,youtube_embed,SAP BASIS & HANA - DEMO - YouTube,,,,,,,,,,,,,,,,,,,,,
Beamery,beamery.com,https://www.beamery.com,,76.0,8348,908,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=JnD3d8v55oI,youtube_embed,Beamery Demo | Recruitment & CRM Software Overview - YouTube,https://www.youtube.com/watch?v=eLh_5vtRbw8,youtube_embed,This is Beamery - YouTube,https://www.youtube.com/watch?v=lfxsAXsGXck,youtube_embed,Beamery Workforce Intelligence Suite Demo: Your Digital Twin In ...,,,,,,,,,,,,,,,,,,,,,
BitSight,bitsight.com,https://www.bitsight.com,,76.0,60469,6798,Website Video Scrape,No,,,Yes,3,https://www.bitsight.com/demo/bitsight-demo,unknown,Bitsight Demo,https://www.youtube.com/watch?v=Xvs_uekPwOU,youtube_embed,Introducing Bitsight Risk Analytics (Cyber Security) - YouTube,https://www.youtube.com/watch?v=4ack1FweOlA,youtube_embed,9/9 Unleash a new level of efficiency with BitSight and ... - YouTube,,,,,,,,,,,,,,,,,,,,,
Blend,blend.com,https://www.blend.com,,76.0,24710,782,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=MyDq8p8degM,youtube_embed,Blend Tutorial | Take a tour of the Blend App - YouTube,https://www.youtube.com/watch?v=LO5YPaSFQq8,youtube_embed,May Demo Day: Blend Rapid Refi by Blend - YouTube,https://www.youtube.com/c/BlendLabs/videos,youtube_embed,Blend - YouTube,https://www.youtube.com/watch?v=YagNcVAMA3o,youtube_embed,August Demo Day: Blend's DocAI - YouTube,,,,,,,,,,,,,,,,,,
Botpress,botpress.com,https://www.botpress.com,,76.0,180680,6311,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=Qbfe651VF0I,youtube_embed,BOTPRESS 1 CLICK INSTALLATION + DEMO TUTORIAL + $50 ...,https://www.youtube.com/watch?v=9B3oZwtzmmk,youtube_embed,Build the BEST 2025 Customer Support AI AGENT | Botpress Tutorial,https://www.youtube.com/watch?v=WGjQfTswx0Q,youtube_embed,Botpress demo - YouTube,https://www.youtube.com/watch?v=RsbfJh5aiP0,youtube_embed,How to Use Botpress for Beginners in 2025 - YouTube,,,,,,,,,,,,,,,,,,
Buildertrend,buildertrend.com,https://www.buildertrend.com,,76.0,106232,4776,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=yVyec2-JWZs,youtube_embed,Complete Buildertrend Tutorial - Project Management - YouTube,https://buildertrend.com/demo-sneak-peek/,unknown,Demo Sneak Peek - Buildertrend,https://www.youtube.com/watch?v=lF001-GOKfc,youtube_embed,How I (used to) use Buildertrend for my Construction Company,,,,,,,,,,,,,,,,,,,,,
BuzzStream,buzzstream.com,https://www.buzzstream.com,,76.0,43694,1928,Website Video Scrape,No,,,Yes,3,https://vimeo.com/12194807,vimeo,Overview of BuzzStream for PR and Social Media on Vimeo,https://www.youtube.com/watch?v=lQTqBiWSC_A,youtube_embed,BuzzStream's Tools for Researching Email Addresses - YouTube,https://m.youtube.com/@kennethfong/videos?view=0&sort=dd&shelf_id=1,youtube_embed,Kenneth Fong - YouTube,,,,,,,,,,,,,,,,,,,,,
Capsule,capsulecrm.com,https://capsulecrm.com,CRM Software,76.0,37109,5962,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=zUIPmfKJww8,youtube_embed,Capsule CRM Demo - YouTube,https://www.youtube.com/watch?v=NCkjGosCwbU,youtube_embed,Capsule CRM Demo & Full Tutorial to Streamline Your Business ...,https://www.youtube.com/watch?v=2jxJkk_5qLo,youtube_embed,Capsule CRM - Review & Demo - YouTube,https://www.youtube.com/watch?v=AtTeRPAfcMc,youtube_embed,Capsule CRM Tutorial For Beginners | How To Use ... - YouTube,https://www.youtube.com/watch?v=RNeTJcvfEnc,youtube_embed,How To Use Capsule CRM (Step-by-Step Guide 2025) - YouTube,,,,,,,,,,,,,,,
Celonis,celonis.com,https://www.celonis.com,,76.0,103597,3234,Website Video Scrape,No,,,Yes,4,https://www.celonis.com/events/demo,unknown,On-Demand Demo: Intro to Process Intelligence - Celonis,https://www.celonis.com/insights/videos/supply-chain-logistics-demo,unknown,Supply Chain Logistics Demo | Celonis,https://www.youtube.com/watch?v=hyO_8iuuQwA,youtube_embed,Celonis Process Sphere™ | Demo - YouTube,https://www.youtube.com/playlist?list=PLuVor-ZUD4pnJfmJf6yqcpje0ZFgam8JW,youtube_embed,Celonis for Core Processes - YouTube,,,,,,,,,,,,,,,,,,
ChartMogul,chartmogul.com,https://www.chartmogul.com,,76.0,8464,1078,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=L0UWGzxcW10,youtube_embed,ChartMogul demo: subscription analytics at your fingertips,https://www.youtube.com/watch?v=9t6jbEguJVU,youtube_embed,ChartMogul - a smarter CRM for selling more SaaS,https://www.youtube.com/watch?v=iRkp-vNgbkM,youtube_embed,B2B SaaS account management made easy with ChartMogul,https://www.youtube.com/watch?v=y5MWp0HyAJk,youtube_embed,ChartMogul CRM in 4 minutes: boost B2B SaaS sales fast!,https://www.youtube.com/watch?v=u5HtFK2F84U,youtube_embed,ChartMogul Tutorial: Everything You Need to Get Started,,,,,,,,,,,,,,,
Clari,clari.com,https://www.clari.com,,76.0,47269,2159,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=wMf-qkJSOl0,youtube_embed,Clari Revenue Execution Demo: Frontline Revenue Productivity,https://www.youtube.com/watch?v=VS6C-nV0h3k,youtube_embed,Clari Revenue Operations Platform in 2 Minutes - YouTube,https://www.clari.com/resources/customer-stories/videos/,unknown,Customer Story Videos,https://www.youtube.com/watch?v=0nmAbf7KbVw,youtube_embed,How Clari makes Forecasting Simple for CROs | Clari x Charge 2024,,,,,,,,,,,,,,,,,,
Clockwise,getclockwise.com,https://www.getclockwise.com/product-demo,,76.0,15195,4229,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/@getclockwise/videos,youtube_embed,Clockwise - YouTube,https://www.youtube.com/watch?v=PRN-leAkh-M,youtube_embed,Clockwise Review: Features & Walkthrough - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
Cohesity,cohesity.com,https://www.cohesity.com,,76.0,81317,5149,Website Video Scrape,No,,,Yes,4,https://www.cohesity.com/demos/video/,unknown,Cohesity Product Video Demos,https://www.cohesity.com/demos/,unknown,Cohesity product demos,https://www.youtube.com/channel/UCZNz4gmV-JGrEmIimFvp5EA,youtube_embed,Cohesity - YouTube,https://www.youtube.com/watch?v=0Asgc0rhtJQ,youtube_embed,Cohesity's All-In-One Backup & Recovery Platform: On Demand Demo,,,,,,,,,,,,,,,,,,
Connecteam,connecteam.com,https://www.connecteam.com,,76.0,403899,36256,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=gINWMUGjkAQ,youtube_embed,Connecteam Demo: Quick Start Tutorial for Admins & Users (Deskop ...,https://www.youtube.com/playlist?list=PLB-r6rhsgUYARD8NHI-TUYdqBFFJv50-h,youtube_embed,Connecteam Tutorials & Demo Videos - YouTube,https://www.youtube.com/watch?v=WhVlx_Vyvf4,youtube_embed,Connecteam Construction Management Software Demo - YouTube,https://www.youtube.com/watch?v=q3X_GFZ9MoE,youtube_embed,Connecteam Transportation Software Demo - YouTube,,,,,,,,,,,,,,,,,,
Copper,copper.com,https://www.copper.com,CRM Software,76.0,16436,2828,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=NBDhqP7noeI,youtube_embed,Copper CRM Demo - YouTube,https://www.youtube.com/watch?v=A8JHpusQupU,youtube_embed,Copper CRM Review & Demo - YouTube,https://www.youtube.com/watch?v=-wLnHeUG8Jw,youtube_embed,Introduction to Copper CRM - YouTube,https://www.youtube.com/watch?v=V0roSwD7SI0,youtube_embed,Copper CRM - Chrome Demo - YouTube,,,,,,,,,,,,,,,,,,
Critical Mention,criticalmention.com,https://www.criticalmention.com,,76.0,8036,394,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/playlist?list=PLjQ4QqQF8cYMANDSG-kkt6Nd-a2n-tQez,youtube_embed,Critical Mention - About Us - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cybereason,cybereason.com,https://www.cybereason.com,,76.0,26124,2551,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=KLGtYEItpS4,youtube_embed,Cybereason Demo: Next-Gen Antivirus - YouTube,https://www.youtube.com/watch?v=LV5wumwnUuM,youtube_embed,Cybereason XDR Hunting and Investigation - YouTube,https://www.youtube.com/watch?v=4INqgvoI3io,youtube_embed,Vectra and Cybereason Integration Demonstration - YouTube,https://www.youtube.com/watch?v=LNbSWKgThHw,youtube_embed,Vectra and Cybereason: Integration Demonstration - YouTube,,,,,,,,,,,,,,,,,,
Dataiku,dataiku.com,https://www.dataiku.com,,76.0,46232,2490,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=5_--My-B7Uw,youtube_embed,Dataiku 3-Minute Demo - YouTube,https://www.youtube.com/dataiku,youtube_embed,Dataiku,https://www.youtube.com/watch?v=wgPd996K248,youtube_embed,Dataiku 14.1: Ask Dataiku Demo - YouTube,https://www.youtube.com/watch?v=sSrP5NR9vVI,youtube_embed,Dataiku - Snowflake Full Demo 2024 - YouTube,,,,,,,,,,,,,,,,,,
